gene	mean_case_log1p_cpm	mean_control_log1p_cpm	delta_case_minus_control	welch_t	welch_p	donor_variance	abs_delta
PDE1A	0.0036407583	0.0018825915	0.0017581668	0.6369544	0.5303911	5.2639316e-05	0.0017581668
ARHGEF1	5.041989	5.0402308	0.0017580986	0.022647431	0.98220515	0.032349203	0.0017580986
AC007688.3	0.006268391	0.0045116004	0.0017567906	0.5929324	0.5599881	5.3290234e-05	0.0017567906
GAU1	0.0025475328	0.00430316	-0.0017556273	-0.67234534	0.5109089	3.6976297e-05	0.0017556273
LPA	0.009338335	0.007583201	0.0017551342	0.290484	0.77488	0.0002037606	0.0017551342
AC005040.2	0.005754168	0.0075089224	-0.0017547542	-0.43724048	0.6679264	8.483206e-05	0.0017547542
AL450344.2	0.00804031	0.0097939465	-0.0017536366	-0.27241972	0.7888211	0.00021883677	0.0017536366
AC097015.1	0.0034426954	0.0051961266	-0.0017534313	-0.40623546	0.6910399	8.906697e-05	0.0017534313
SCN4A	0.0071039763	0.0053509935	0.0017529828	0.36503312	0.7194509	0.00012960627	0.0017529828
FAM20A	0.11981292	0.11806015	0.0017527714	0.085211396	0.93280673	0.0029922905	0.0017527714
LINCADL	0.001752059	0.0	0.001752059	1.4296509	0.17331441	1.5173741e-05	0.001752059
LRP1B	0.0030260351	0.0012750293	0.0017510059	0.7190511	0.47935116	4.7928646e-05	0.0017510059
AC046168.1	0.0069804806	0.008731251	-0.00175077	-0.34086832	0.73658156	0.00016595668	0.00175077
AL353742.1	0.0017501628	0.0	0.0017501628	1.4299265	0.1732366	1.51353715e-05	0.0017501628
AP005242.3	0.001747596	0.0	0.001747596	1.4530584	0.16680707	1.4638096e-05	0.001747596
LINC01230	0.001747596	0.0	0.001747596	1.4530584	0.16680707	1.4638096e-05	0.001747596
MAGEB17	0.001747596	0.0	0.001747596	1.4530584	0.16680707	1.4638096e-05	0.001747596
AC099398.1	0.025700994	0.023954729	0.0017462652	0.17418066	0.8637349	0.00055953185	0.0017462652
AC104365.3	0.33570063	0.33744663	-0.0017459989	-0.036365766	0.9714975	0.011375123	0.0017459989
AC091987.1	0.0036004037	0.005346051	-0.0017456473	-0.5273847	0.6057732	5.6056546e-05	0.0017456473
C4BPA	0.0029131593	0.004656576	-0.0017434168	-0.5570896	0.58368456	5.97799e-05	0.0017434168
PCDHGB1	0.0022906673	0.004032961	-0.0017422938	-0.53920025	0.59765124	5.40371e-05	0.0017422938
NUDCD3	3.6340122	3.6322708	0.0017414093	0.04214321	0.96682364	0.010014017	0.0017414093
AL392083.2	0.004831989	0.0030907618	0.001741227	0.3984062	0.69419986	0.00015861404	0.001741227
CALCB	0.14007017	0.14180884	-0.0017386675	-0.059948824	0.95282644	0.004910601	0.0017386675
AC024382.1	0.002650653	0.004388161	-0.001737508	-0.6402412	0.5310879	3.9722854e-05	0.001737508
AC108097.1	0.0025483747	0.0042856336	-0.0017372589	-0.6696118	0.51262397	3.6455196e-05	0.0017372589
WNK2	0.03782227	0.03955931	-0.0017370395	-0.110754415	0.9127538	0.0016985411	0.0017370395
RFLNA	0.008628967	0.0068919277	0.0017370395	0.35893285	0.72337615	0.00014321029	0.0017370395
LINC02101	0.0017363967	0.0	0.0017363967	1.4541004	0.1665221	1.4431442e-05	0.0017363967
AP003086.2	0.019420207	0.017684162	0.0017360449	0.24610706	0.8084042	0.00028179833	0.0017360449
AC020908.1	0.004240643	0.0025055695	0.0017350733	0.7423083	0.46566626	3.6442558e-05	0.0017350733
TLL1	0.0029637404	0.0012305403	0.0017332	0.8333567	0.4128821	3.317879e-05	0.0017332
AC005757.1	0.082699984	0.080967344	0.00173264	0.10872618	0.91441673	0.00162966	0.00173264
AC107982.3	0.4028937	0.40116143	0.00173226	0.033483934	0.973752	0.01326195	0.00173226
LINC02733	0.01051126	0.008780597	0.0017306628	0.31941888	0.75387865	0.00014916409	0.0017306628
GUCA2A	0.0015714626	0.0033013888	-0.0017299262	-0.6988175	0.49672276	2.9785177e-05	0.0017299262
AC093732.1	0.0045517236	0.002822347	0.0017293766	0.6652619	0.51290935	4.3932585e-05	0.0017293766
LINC01293	0.015273106	0.017001396	-0.0017282898	-0.15455867	0.879659	0.0005681044	0.0017282898
AL118522.1	0.0036099707	0.0018825915	0.0017273792	0.6956013	0.4944855	3.8670143e-05	0.0017273792
OGT	4.39425	4.3925233	0.0017266273	0.020364298	0.98396355	0.042318862	0.0017266273
ADAM29	0.015623264	0.017349461	-0.0017261971	-0.23441328	0.81694025	0.00033916006	0.0017261971
AL359397.1	0.0017254951	0.0	0.0017254951	1.463847	0.16387656	1.4071391e-05	0.0017254951
AL391422.3	0.0017254951	0.0	0.0017254951	1.463847	0.16387656	1.4071391e-05	0.0017254951
AL590490.1	0.0017254951	0.0	0.0017254951	1.463847	0.16387656	1.4071391e-05	0.0017254951
IGHV1-69	0.0017254951	0.0	0.0017254951	1.463847	0.16387656	1.4071391e-05	0.0017254951
SLITRK2	0.0017254951	0.0	0.0017254951	1.463847	0.16387656	1.4071391e-05	0.0017254951
SGCD	0.017605755	0.019329593	-0.0017238371	-0.21260354	0.8340471	0.00037167428	0.0017238371
AC091182.1	0.0017237467	0.0	0.0017237467	1.4552307	0.1662135	1.4200988e-05	0.0017237467
AL035416.1	0.0017237467	0.0	0.0017237467	1.4552307	0.1662135	1.4200988e-05	0.0017237467
IGHV3-53	0.0017237467	0.0	0.0017237467	1.4552307	0.1662135	1.4200988e-05	0.0017237467
LINC01270	0.0017237467	0.0	0.0017237467	1.4552307	0.1662135	1.4200988e-05	0.0017237467
ADGRL3	0.0007739961	0.002497357	-0.001723361	-0.65914285	0.5236689	2.8934595e-05	0.001723361
C8orf74	0.0007739961	0.002497357	-0.001723361	-0.65914285	0.5236689	2.8934595e-05	0.001723361
RHOJ	0.0023479871	0.004071022	-0.0017230348	-0.52869	0.60457677	5.565794e-05	0.0017230348
TMEM212	0.03343655	0.03171377	0.0017227829	0.13908547	0.89162964	0.00069460913	0.0017227829
AL121782.1	0.06894885	0.0706716	-0.001722753	-0.10292746	0.9191749	0.001576529	0.001722753
AL359091.1	0.002694736	0.0044165975	-0.0017218615	-0.5180465	0.6128811	5.3353193e-05	0.0017218615
AC098588.3	0.0032207142	0.0014989551	0.0017217591	0.7376576	0.46791622	3.954907e-05	0.0017217591
AC027644.3	2.9123273	2.9140482	-0.0017209053	-0.03126509	0.9753233	0.02085317	0.0017209053
AL034349.1	0.0013922779	0.0031131317	-0.0017208538	-0.67591006	0.50845325	3.5694833e-05	0.0017208538
AP000941.1	0.00097359985	0.0026938268	-0.001720227	-0.8409298	0.41422123	2.1480284e-05	0.001720227
DLC1	0.020745765	0.022465613	-0.0017198473	-0.19545253	0.8472452	0.00043792938	0.0017198473
AC135178.5	0.02721066	0.028929751	-0.0017190911	-0.06432023	0.9493103	0.004539251	0.0017190911
CCDC197	0.0047296425	0.003010604	0.0017190385	0.62251455	0.5400736	4.966312e-05	0.0017190385
LINC02635	0.0016833082	0.0034017297	-0.0017184216	-0.67198104	0.51283455	3.220784e-05	0.0017184216
IL12B	0.0032909904	0.0015736645	0.0017173259	0.7149825	0.48160335	4.1251624e-05	0.0017173259
AC013549.4	0.001717015	0.0	0.001717015	0.99999994	0.33316973	2.9027848e-05	0.001717015
AC024558.2	0.001717015	0.0	0.001717015	0.99999994	0.33316973	2.9027848e-05	0.001717015
HOXA-AS3	0.001717015	0.0	0.001717015	0.99999994	0.33316973	2.9027848e-05	0.001717015
SLC16A12-AS1	0.001717015	0.0	0.001717015	0.99999994	0.33316973	2.9027848e-05	0.001717015
SP9	0.001717015	0.0	0.001717015	0.99999994	0.33316973	2.9027848e-05	0.001717015
TFAP2B	0.001717015	0.0	0.001717015	0.99999994	0.33316973	2.9027848e-05	0.001717015
AC048382.6	0.49390474	0.49218813	0.0017166138	0.038148195	0.96993685	0.012492312	0.0017166138
IGHV3-42	0.004827396	0.0031109448	0.0017164513	0.5537735	0.5849724	6.7129164e-05	0.0017164513
AL683807.2	0.08311112	0.08139562	0.0017155036	0.056631044	0.95543295	0.0053641507	0.0017155036
GOSR1	3.5787055	3.5769901	0.0017154217	0.032848466	0.9741462	0.0157558	0.0017154217
AC107079.1	0.0032659415	0.0049801283	-0.0017141867	-0.4525879	0.6575677	7.227487e-05	0.0017141867
PPP1R14C	0.030895457	0.02918162	0.0017138366	0.11264259	0.91134566	0.001487476	0.0017138366
AL354950.1	0.007858161	0.009571886	-0.0017137248	-0.41672355	0.68199325	9.458369e-05	0.0017137248
NCBP2L	0.011495011	0.013208186	-0.0017131753	-0.32138106	0.7514624	0.00016630444	0.0017131753
AC069148.1	0.0078100394	0.009522781	-0.0017127413	-0.42513865	0.6762861	8.769202e-05	0.0017127413
ABCC8	0.003431762	0.005143404	-0.0017116419	-0.4180356	0.68322563	7.5774165e-05	0.0017116419
AC004837.3	0.0017104802	0.0	0.0017104802	0.99999994	0.33316973	2.8807312e-05	0.0017104802
AL008636.1	0.0017104802	0.0	0.0017104802	0.99999994	0.33316973	2.8807312e-05	0.0017104802
LINC02429	0.006394609	0.0046846094	0.0017099995	0.5152954	0.61146283	7.2281575e-05	0.0017099995
MUC19	0.00480265	0.0030928026	0.0017098472	0.55180866	0.586281	6.7376015e-05	0.0017098472
AC025370.1	0.0032087395	0.0014989551	0.0017097844	0.8190607	0.4214839	2.9071665e-05	0.0017097844
MKX	0.0019360004	0.003644449	-0.0017084485	-0.4406616	0.6676919	6.532582e-05	0.0017084485
YEATS4	3.3915417	3.39325	-0.0017082691	-0.029636886	0.97666895	0.019345818	0.0017082691
LINC01546	0.001383786	0.0030907618	-0.0017069759	-0.6874619	0.5011288	3.4401663e-05	0.0017069759
AC011503.4	0.008274065	0.006567201	0.0017068642	0.39966303	0.69294786	0.0001321526	0.0017068642
AL078582.1	0.0017067798	0.0	0.0017067798	1.4637108	0.16391322	1.3770231e-05	0.0017067798
AL359853.1	0.0017067798	0.0	0.0017067798	1.4637108	0.16391322	1.3770231e-05	0.0017067798
HCN1	0.0017067798	0.0	0.0017067798	1.4637108	0.16391322	1.3770231e-05	0.0017067798
SHISAL1	0.0017067798	0.0	0.0017067798	1.4637108	0.16391322	1.3770231e-05	0.0017067798
AC004231.1	0.0056592566	0.0039528036	0.001706453	0.47851443	0.63754505	7.699251e-05	0.001706453
AC103691.2	0.061379597	0.05967494	0.0017046556	0.13019325	0.89789593	0.00095820025	0.0017046556
HECTD2	0.8851173	0.88682187	-0.0017045736	-0.027635857	0.9782314	0.022762591	0.0017045736
AL121749.2	0.0045258556	0.002822347	0.0017035087	0.4902658	0.62850606	9.494111e-05	0.0017035087
LINC01123	0.0056192447	0.0039161546	0.00170309	0.4164536	0.68085843	0.00011649071	0.00170309
KRTAP5-9	0.019322023	0.0176199	0.0017021224	0.21261226	0.83360785	0.00041214432	0.0017021224
USP33	3.715485	3.7137833	0.0017018318	0.027035143	0.97870743	0.023542304	0.0017018318
AL162632.3	0.058237296	0.05653567	0.0017016269	0.09190019	0.9276751	0.0021001578	0.0017016269
AC111152.2	0.0029308023	0.0012305403	0.001700262	0.72275597	0.477118	4.475375e-05	0.001700262
AC131254.1	0.004449794	0.0027496784	0.0017001156	0.5424092	0.5925546	7.458542e-05	0.0017001156
AC062037.2	0.0029295576	0.0012305403	0.0016990172	0.6715887	0.5087785	5.3066433e-05	0.0016990172
CST6	0.011950546	0.0102516785	0.0016988674	0.3066889	0.7619576	0.00019972588	0.0016988674
AC022296.4	0.08111715	0.08281602	-0.0016988665	-0.079606794	0.9373675	0.0026995821	0.0016988665
AC116345.1	0.0013922779	0.0030907618	-0.001698484	-0.6827379	0.50398993	3.4620854e-05	0.001698484
AC138655.1	0.00733275	0.009030247	-0.001697497	-0.38267273	0.7060395	0.0001190094	0.001697497
AC010595.1	0.005098762	0.0034017297	0.0016970322	0.5034867	0.6193498	7.847303e-05	0.0016970322
AC005258.2	0.004713986	0.0030180935	0.0016958925	0.615859	0.5444038	4.9211856e-05	0.0016958925
AC011472.1	0.004486791	0.0027941675	0.0016926234	0.6112039	0.5469731	5.3310967e-05	0.0016926234
AL109806.2	0.1310543	0.12936227	0.0016920269	0.047106113	0.9630128	0.006825468	0.0016920269
AP002812.2	0.058934055	0.06062569	-0.0016916357	-0.14149468	0.88900626	0.00082562823	0.0016916357
HIST2H2AA3	0.0096180625	0.011309052	-0.0016909894	-0.27205762	0.7899912	0.0001777428	0.0016909894
AC073348.2	0.0016908001	0.0	0.0016908001	1.4449854	0.16902815	1.3847744e-05	0.0016908001
AC103982.1	0.0016908001	0.0	0.0016908001	1.4449854	0.16902815	1.3847744e-05	0.0016908001
AP001094.1	0.0016908001	0.0	0.0016908001	1.4449854	0.16902815	1.3847744e-05	0.0016908001
SMCO2	0.009622289	0.011311365	-0.0016890764	-0.26653877	0.79328936	0.0002111878	0.0016890764
SKIDA1	0.13114919	0.13283744	-0.0016882569	-0.112338305	0.9115432	0.0018184618	0.0016882569
AC119424.1	0.0016866203	0.0	0.0016866203	1.4633269	0.16401686	1.3453547e-05	0.0016866203
LHCGR	0.0016866203	0.0	0.0016866203	1.4633269	0.16401686	1.3453547e-05	0.0016866203
OR1D5	0.0016866203	0.0	0.0016866203	1.4633269	0.16401686	1.3453547e-05	0.0016866203
AC106881.1	0.010066319	0.011752492	-0.0016861726	-0.20579511	0.83964485	0.00034853962	0.0016861726
AC138894.2	0.0042014914	0.0058871163	-0.001685625	-0.49070403	0.6284603	7.754536e-05	0.001685625
BLACAT1	0.06975801	0.06807254	0.0016854703	0.10124611	0.92094344	0.0012744628	0.0016854703
AC005072.1	0.61617446	0.6144894	0.0016850829	0.011602613	0.99089813	0.1065253	0.0016850829
AC019254.1	0.0032042125	0.0015191382	0.0016850743	0.7148876	0.4816226	4.0189894e-05	0.0016850743
EGFLAM-AS1	0.001683971	0.0	0.001683971	1.4438295	0.16934815	1.3756992e-05	0.001683971
OR6Y1	0.001683971	0.0	0.001683971	1.4438295	0.16934815	1.3756992e-05	0.001683971
SPAM1	0.001683971	0.0	0.001683971	1.4438295	0.16934815	1.3756992e-05	0.001683971
AL513314.1	0.0016833082	0.0	0.0016833082	1.4634042	0.16399597	1.3399419e-05	0.0016833082
PLA2G4F	0.0016833082	0.0	0.0016833082	1.4634042	0.16399597	1.3399419e-05	0.0016833082
MTRNR2L7	0.0035648344	0.0018825915	0.0016822428	0.57584053	0.5701203	6.136191e-05	0.0016822428
AC020978.4	0.0043933047	0.006075373	-0.0016820682	-0.55337006	0.58727443	5.1139254e-05	0.0016820682
AC008885.2	0.0016796008	0.0	0.0016796008	1.4463419	0.16865319	1.3640589e-05	0.0016796008
AC010328.1	0.0058878455	0.007567174	-0.0016793283	-0.4244816	0.6767252	8.4833155e-05	0.0016793283
DGCR9	0.06977732	0.06809856	0.0016787574	0.085066155	0.9334776	0.0018470796	0.0016787574
TDGF1	0.003251707	0.0015736645	0.0016780425	0.69354814	0.49468854	4.2032992e-05	0.0016780425
SLC35E4	1.09337	1.0950468	-0.0016767979	-0.026866276	0.9788191	0.024422899	0.0016767979
AL133297.2	0.00082221674	0.002497357	-0.0016751403	-0.6371228	0.53710294	2.9633173e-05	0.0016751403
IGHV1-24	0.00082221674	0.002497357	-0.0016751403	-0.6371228	0.53710294	2.9633173e-05	0.0016751403
IGHV1-45	0.00082221674	0.002497357	-0.0016751403	-0.6371228	0.53710294	2.9633173e-05	0.0016751403
CECR2	0.011588164	0.009913631	0.0016745329	0.35892344	0.7235086	0.0001303131	0.0016745329
AC007563.4	0.0032656803	0.0015918066	0.0016738736	0.5489062	0.5883663	7.475962e-05	0.0016738736
AC217774.1	0.0016735496	0.0	0.0016735496	0.99999994	0.33316976	2.7576796e-05	0.0016735496
AL049812.3	0.0016735496	0.0	0.0016735496	0.99999994	0.33316976	2.7576796e-05	0.0016735496
LINC02009	0.0016735496	0.0	0.0016735496	0.99999994	0.33316976	2.7576796e-05	0.0016735496
TEX53	0.0016735496	0.0	0.0016735496	0.99999994	0.33316976	2.7576796e-05	0.0016735496
FRMPD3-AS1	0.0008610914	0.002534006	-0.0016729146	-0.62508124	0.54454273	3.0923362e-05	0.0016729146
AC233263.6	0.0016727718	0.0	0.0016727718	1.4452235	0.16896228	1.3549777e-05	0.0016727718
AL135923.1	0.0016727718	0.0	0.0016727718	1.4452235	0.16896228	1.3549777e-05	0.0016727718
APOBEC3B-AS1	0.0016727718	0.0	0.0016727718	1.4452235	0.16896228	1.3549777e-05	0.0016727718
DYNAP	0.0016727718	0.0	0.0016727718	1.4452235	0.16896228	1.3549777e-05	0.0016727718
CHRNA3	0.0044702194	0.0061410414	-0.001670822	-0.41464558	0.6839466	8.632113e-05	0.001670822
CPA6	0.0032609552	0.0015918066	0.0016691486	0.69326925	0.49490416	4.11317e-05	0.0016691486
RS1	0.0030633868	0.004731285	-0.0016678981	-0.5571386	0.58449376	5.0669707e-05	0.0016678981
AC005692.2	0.0016669508	0.0	0.0016669508	1.447837	0.16824082	1.3409569e-05	0.0016669508
AC006063.1	0.0016669508	0.0	0.0016669508	1.447837	0.16824082	1.3409569e-05	0.0016669508
GALP	0.0016669508	0.0	0.0016669508	1.447837	0.16824082	1.3409569e-05	0.0016669508
Z85996.2	0.0016669508	0.0	0.0016669508	1.447837	0.16824082	1.3409569e-05	0.0016669508
AL356807.1	0.0016645929	0.0	0.0016645929	1.4637274	0.1639088	1.3097637e-05	0.0016645929
IL33	0.0016645929	0.0	0.0016645929	1.4637274	0.1639088	1.3097637e-05	0.0016645929
LIPM	0.0016645929	0.0	0.0016645929	1.4637274	0.1639088	1.3097637e-05	0.0016645929
OR51L1	0.0016645929	0.0	0.0016645929	1.4637274	0.1639088	1.3097637e-05	0.0016645929
AC084024.1	0.035985753	0.034321778	0.0016639754	0.16583604	0.869694	0.00070635916	0.0016639754
SRARP	0.013761737	0.015425138	-0.0016634008	-0.29858273	0.76814896	0.00019684092	0.0016634008
AL645608.4	0.0008423762	0.0025055695	-0.0016631933	-0.8889044	0.38947377	1.7541615e-05	0.0016631933
RGSL1	0.020794053	0.022456432	-0.0016623791	-0.20345272	0.841486	0.0003433608	0.0016623791
AC108134.1	0.002530414	0.0041927816	-0.0016623677	-0.65315735	0.5227663	3.5348432e-05	0.0016623677
DKKL1	0.013550518	0.015212415	-0.0016618967	-0.20419492	0.84076816	0.00035209654	0.0016618967
DDX53	0.0032536031	0.0015918066	0.0016617965	0.68329006	0.501046	4.225947e-05	0.0016617965
LINC00525	0.0016601217	0.0	0.0016601217	1.4467618	0.16853732	1.3318689e-05	0.0016601217
NPY	0.0016601217	0.0	0.0016601217	1.4467618	0.16853732	1.3318689e-05	0.0016601217
LINC00906	0.017006995	0.015347031	0.0016599642	0.19072337	0.85044706	0.0005021616	0.0016599642
AC024592.1	0.005097989	0.0067575807	-0.0016595917	-0.33866975	0.7386612	0.0001393785	0.0016595917
AC020930.1	0.0016581232	0.0	0.0016581232	1.4426812	0.16966653	1.3358078e-05	0.0016581232
AC139491.8	0.0016581232	0.0	0.0016581232	1.4426812	0.16966653	1.3358078e-05	0.0016581232
LINC02488	0.0016581232	0.0	0.0016581232	1.4426812	0.16966653	1.3358078e-05	0.0016581232
AL121897.1	0.006699018	0.005041263	0.0016577551	0.40986645	0.68764925	8.452312e-05	0.0016577551
AC090510.3	0.020056335	0.021714043	-0.0016577076	-0.2413899	0.81131417	0.0003373258	0.0016577076
AC007298.1	0.013901984	0.015559202	-0.0016572177	-0.24684186	0.8074204	0.00028308466	0.0016572177
SLC35F4	0.0045052245	0.0028486936	0.0016565309	0.5505074	0.5870771	6.566289e-05	0.0016565309
AC009652.1	0.0029303767	0.0012750293	0.0016553474	0.78968596	0.4374446	3.3103624e-05	0.0016553474
NISCH	2.8204408	2.8220956	-0.0016548634	-0.01911779	0.9849717	0.040894333	0.0016548634
ARHGEF17	0.00928073	0.0076276897	0.0016530403	0.24737488	0.8069998	0.0002815896	0.0016530403
PRICKLE2	0.041149102	0.042798705	-0.0016496032	-0.14202136	0.8884632	0.0008249418	0.0016496032
AC027287.2	0.0032226103	0.0015736645	0.0016489459	0.69182247	0.49579182	4.0348215e-05	0.0016489459
AL031848.1	0.009871123	0.008222809	0.0016483143	0.2949536	0.77060103	0.00021946004	0.0016483143
AP000266.1	0.019078106	0.017430495	0.0016476102	0.2521773	0.80326873	0.00027480544	0.0016476102
CGN	0.10628185	0.10792855	-0.001646705	-0.09689904	0.9236419	0.0019588862	0.001646705
AL138773.1	0.0059108026	0.0075566485	-0.0016458458	-0.32794115	0.7469944	0.00013816479	0.0016458458
AC090227.3	0.0016454732	0.0	0.0016454732	1.4443122	0.1692144	1.3126843e-05	0.0016454732
AL589645.1	0.0016454732	0.0	0.0016454732	1.4443122	0.1692144	1.3126843e-05	0.0016454732
HCRTR1	0.0016454732	0.0	0.0016454732	1.4443122	0.1692144	1.3126843e-05	0.0016454732
TOPAZ1	0.0016454732	0.0	0.0016454732	1.4443122	0.1692144	1.3126843e-05	0.0016454732
TRBV8-1	0.0016454732	0.0	0.0016454732	1.4443122	0.1692144	1.3126843e-05	0.0016454732
AC023813.4	0.0008610914	0.0025055695	-0.0016444781	-0.8749271	0.3965527	1.7832434e-05	0.0016444781
BEST3	0.0008610914	0.0025055695	-0.0016444781	-0.8749271	0.3965527	1.7832434e-05	0.0016444781
AP002961.1	0.0032360554	0.0015918066	0.0016442487	0.7630845	0.45376453	3.0034285e-05	0.0016442487
ACTA1	0.042152986	0.040510308	0.0016426779	0.13059454	0.8972805	0.0010266317	0.0016426779
LINC01864	0.0035236995	0.0018825915	0.001641108	0.6613524	0.515757	3.851059e-05	0.001641108
ARHGAP40	0.0016383997	0.0	0.0016383997	1.4613098	0.16456181	1.2728517e-05	0.0016383997
DCAF8L2	0.0016383997	0.0	0.0016383997	1.4613098	0.16456181	1.2728517e-05	0.0016383997
ITFG1-AS1	0.06371158	0.06534992	-0.001638338	-0.110113144	0.9135676	0.0012387541	0.001638338
AC103591.4	0.015936684	0.014298874	0.0016378099	0.2399183	0.8132084	0.00025920031	0.0016378099
PIK3CB	2.4739943	2.4723577	0.0016365051	0.024585031	0.98061943	0.027593104	0.0016365051
CCL19	0.0008610914	0.002497357	-0.0016362657	-0.6194124	0.54806775	3.022969e-05	0.0016362657
KRTAP19-8	0.0008610914	0.002497357	-0.0016362657	-0.6194124	0.54806775	3.022969e-05	0.0016362657
KRTAP8-1	0.0008610914	0.002497357	-0.0016362657	-0.6194124	0.54806775	3.022969e-05	0.0016362657
PTGR1	0.22306083	0.22469673	-0.0016358942	-0.03210829	0.9746597	0.020427974	0.0016358942
LINC01424	0.19957408	0.20120998	-0.0016358942	-0.04686036	0.96315366	0.0068122707	0.0016358942
ACE2	0.0032091457	0.0015736645	0.0016354813	0.68331176	0.5010445	4.0795057e-05	0.0016354813
PRDM16-DT	0.0016350875	0.0	0.0016350875	1.4614824	0.16451515	1.2674263e-05	0.0016350875
AC092757.2	0.003208254	0.0015736645	0.0016345895	0.689149	0.49745718	3.98077e-05	0.0016345895
LINC00940	0.02690787	0.028542122	-0.0016342513	-0.1821202	0.85712874	0.0005293242	0.0016342513
AC005789.1	0.0016337571	0.0	0.0016337571	1.0	0.33316973	2.6280984e-05	0.0016337571
TRERNA1	0.0016337571	0.0	0.0016337571	1.0	0.33316973	2.6280984e-05	0.0016337571
AL359962.1	0.0736745	0.07530778	-0.001633279	-0.08441975	0.9334792	0.002442601	0.001633279
KLF9	3.8992286	3.9008605	-0.0016319752	-0.010895395	0.99141634	0.19523405	0.0016319752
COL9A1	0.0028619966	0.0012305403	0.0016314563	0.7969107	0.43332225	3.180469e-05	0.0016314563
KCNJ6	0.033735137	0.03536452	-0.0016293824	-0.12713534	0.9010239	0.0007116247	0.0016293824
CCT8L2	0.0030478467	0.0014187975	0.0016290492	0.7320139	0.47127798	3.6119905e-05	0.0016290492
AL732509.1	0.15362644	0.15199788	0.0016285628	0.044308454	0.9652258	0.0070128366	0.0016285628
AC138028.5	0.0046454174	0.0030180935	0.0016273239	0.54967874	0.58778137	6.0499915e-05	0.0016273239
FUT8-AS1	0.92489946	0.9232758	0.0016236305	0.037830334	0.9701368	0.013244848	0.0016236305
AP003721.2	0.028726693	0.030350234	-0.0016235411	-0.17314771	0.8641173	0.0005701823	0.0016235411
AC105760.1	0.05798641	0.05636347	0.0016229376	0.104718894	0.9183461	0.0010613111	0.0016229376
