repeat	support_block	method	adjustment	n_overlap	overlap_lower	overlap_upper	roc_auc_overlap
8	qc_core	Frozen Geneformer	unadjusted	152	0.24820707993978247	0.6557872035958898	0.9726406926406928
8	qc_core	Mean-HVG pseudobulk	qc_core	152	0.24820707993978247	0.6557872035958898	0.9875324675324675
8	qc_core	Mean-HVG pseudobulk	unadjusted	152	0.24820707993978247	0.6557872035958898	0.98995670995671
8	qc_core	PCA pseudobulk	qc_core	152	0.24820707993978247	0.6557872035958898	0.9591341991341992
8	qc_core	PCA pseudobulk	unadjusted	152	0.24820707993978247	0.6557872035958898	0.9638095238095238
8	acquisition_structure	Frozen Geneformer	acquisition_structure	203	0.2901809357093652	0.5240408213729612	0.9736136878994022
8	acquisition_structure	Frozen Geneformer	unadjusted	203	0.2901809357093652	0.5240408213729612	0.9771181199752628
8	acquisition_structure	Mean-HVG pseudobulk	acquisition_structure	203	0.2901809357093652	0.5240408213729612	0.9863945578231292
8	acquisition_structure	Mean-HVG pseudobulk	unadjusted	203	0.2901809357093652	0.5240408213729612	0.9900020614306329
8	acquisition_structure	PCA pseudobulk	acquisition_structure	203	0.2901809357093652	0.5240408213729612	0.974129045557617
8	acquisition_structure	PCA pseudobulk	unadjusted	203	0.2901809357093652	0.5240408213729612	0.9761904761904763
8	processing_cohort	Frozen Geneformer	processing_cohort	84	0.3024891720158668	0.6324560111497926	0.9228587634713556
8	processing_cohort	Frozen Geneformer	unadjusted	84	0.3024891720158668	0.6324560111497926	0.9290981281905842
8	processing_cohort	Mean-HVG pseudobulk	processing_cohort	84	0.3024891720158668	0.6324560111497926	0.7923993193420307
8	processing_cohort	Mean-HVG pseudobulk	unadjusted	84	0.3024891720158668	0.6324560111497926	0.9580260918888258
8	processing_cohort	PCA pseudobulk	processing_cohort	84	0.3024891720158668	0.6324560111497926	0.9069767441860467
8	processing_cohort	PCA pseudobulk	unadjusted	84	0.3024891720158668	0.6324560111497926	0.949517867271696
8	demographic	Frozen Geneformer	demographic	224	0.3687371514478423	0.721812305835289	0.9586462919796253
8	demographic	Frozen Geneformer	unadjusted	224	0.3687371514478423	0.721812305835289	0.9690926357593024
8	demographic	Mean-HVG pseudobulk	demographic	224	0.3687371514478423	0.721812305835289	0.9782439782439782
8	demographic	Mean-HVG pseudobulk	unadjusted	224	0.3687371514478423	0.721812305835289	0.9873953207286541
8	demographic	PCA pseudobulk	demographic	224	0.3687371514478423	0.721812305835289	0.9665026331692999
8	demographic	PCA pseudobulk	unadjusted	224	0.3687371514478423	0.721812305835289	0.9718553051886385
8	combined	Frozen Geneformer	combined	44	0.25928152077906985	0.4974544931133407	0.8867521367521368
8	combined	Frozen Geneformer	unadjusted	44	0.25928152077906985	0.4974544931133407	0.8547008547008548
8	combined	Mean-HVG pseudobulk	combined	44	0.25928152077906985	0.4974544931133407	0.8888888888888888
8	combined	Mean-HVG pseudobulk	unadjusted	44	0.25928152077906985	0.4974544931133407	0.9401709401709402
8	combined	PCA pseudobulk	combined	44	0.25928152077906985	0.4974544931133407	0.9508547008547008
8	combined	PCA pseudobulk	unadjusted	44	0.25928152077906985	0.4974544931133407	0.9166666666666667
9	cell_yield	Frozen Geneformer	cell_yield	185	0.2881190121867063	0.6656427638143539	0.9563013037180106
9	cell_yield	Frozen Geneformer	unadjusted	185	0.2881190121867063	0.6656427638143539	0.969097054563013
9	cell_yield	Mean-HVG pseudobulk	cell_yield	185	0.2881190121867063	0.6656427638143539	0.9713906325446644
9	cell_yield	Mean-HVG pseudobulk	unadjusted	185	0.2881190121867063	0.6656427638143539	0.9852728150651859
9	cell_yield	PCA pseudobulk	cell_yield	185	0.2881190121867063	0.6656427638143539	0.9578705939159826
9	cell_yield	PCA pseudobulk	unadjusted	185	0.2881190121867063	0.6656427638143539	0.9705456301303719
9	qc_core	Frozen Geneformer	qc_core	161	0.2392863023245708	0.6822053249716403	0.9434984520123839
9	qc_core	Frozen Geneformer	unadjusted	161	0.2392863023245708	0.6822053249716403	0.9763157894736841
9	qc_core	Mean-HVG pseudobulk	qc_core	161	0.2392863023245708	0.6822053249716403	0.9787925696594427
9	qc_core	Mean-HVG pseudobulk	unadjusted	161	0.2392863023245708	0.6822053249716403	0.9890092879256965
9	qc_core	PCA pseudobulk	qc_core	161	0.2392863023245708	0.6822053249716403	0.9571207430340558
9	qc_core	PCA pseudobulk	unadjusted	161	0.2392863023245708	0.6822053249716403	0.9721362229102167
9	acquisition_structure	Frozen Geneformer	acquisition_structure	203	0.28935199952606583	0.5175647172706184	0.9751794871794872
9	acquisition_structure	Frozen Geneformer	unadjusted	203	0.28935199952606583	0.5175647172706184	0.9765128205128206
9	acquisition_structure	Mean-HVG pseudobulk	acquisition_structure	203	0.28935199952606583	0.5175647172706184	0.9884102564102565
9	acquisition_structure	Mean-HVG pseudobulk	unadjusted	203	0.28935199952606583	0.5175647172706184	0.9894358974358974
9	acquisition_structure	PCA pseudobulk	acquisition_structure	203	0.28935199952606583	0.5175647172706184	0.9773333333333333
9	acquisition_structure	PCA pseudobulk	unadjusted	203	0.28935199952606583	0.5175647172706184	0.9773333333333333
9	processing_cohort	Frozen Geneformer	processing_cohort	86	0.3006789014626224	0.6908322321290841	0.9262872628726287
9	processing_cohort	Frozen Geneformer	unadjusted	86	0.3006789014626224	0.6908322321290841	0.9425474254742547
9	processing_cohort	Mean-HVG pseudobulk	processing_cohort	86	0.3006789014626224	0.6908322321290841	0.7826558265582656
9	processing_cohort	Mean-HVG pseudobulk	unadjusted	86	0.3006789014626224	0.6908322321290841	0.9631436314363144
9	processing_cohort	PCA pseudobulk	processing_cohort	86	0.3006789014626224	0.6908322321290841	0.9235772357723578
9	processing_cohort	PCA pseudobulk	unadjusted	86	0.3006789014626224	0.6908322321290841	0.9441734417344174
9	demographic	Frozen Geneformer	demographic	228	0.36135505187214767	0.7234279307629009	0.9566819521781854
9	demographic	Frozen Geneformer	unadjusted	228	0.36135505187214767	0.7234279307629009	0.9726498526039962
9	demographic	Mean-HVG pseudobulk	demographic	228	0.36135505187214767	0.7234279307629009	0.9746970193252539
9	demographic	Mean-HVG pseudobulk	unadjusted	228	0.36135505187214767	0.7234279307629009	0.9868162463150999
9	demographic	PCA pseudobulk	demographic	228	0.36135505187214767	0.7234279307629009	0.9684736324926303
9	demographic	PCA pseudobulk	unadjusted	228	0.36135505187214767	0.7234279307629009	0.9764985260399607
9	combined	Frozen Geneformer	combined	49	0.25444479878963006	0.6006497284040063	0.9023569023569024
9	combined	Frozen Geneformer	unadjusted	49	0.25444479878963006	0.6006497284040063	0.8838383838383839
9	combined	Mean-HVG pseudobulk	combined	49	0.25444479878963006	0.6006497284040063	0.867003367003367
9	combined	Mean-HVG pseudobulk	unadjusted	49	0.25444479878963006	0.6006497284040063	0.9360269360269361
9	combined	PCA pseudobulk	combined	49	0.25444479878963006	0.6006497284040063	0.9124579124579123
9	combined	PCA pseudobulk	unadjusted	49	0.25444479878963006	0.6006497284040063	0.8905723905723905
10	cell_yield	Frozen Geneformer	cell_yield	191	0.2878232831179493	0.6857247624623727	0.9608454608454609
10	cell_yield	Frozen Geneformer	unadjusted	191	0.2878232831179493	0.6857247624623727	0.9705474705474705
10	cell_yield	Mean-HVG pseudobulk	cell_yield	191	0.2878232831179493	0.6857247624623727	0.9784014784014784
10	cell_yield	Mean-HVG pseudobulk	unadjusted	191	0.2878232831179493	0.6857247624623727	0.9845229845229846
10	cell_yield	PCA pseudobulk	cell_yield	191	0.2878232831179493	0.6857247624623727	0.9673134673134673
10	cell_yield	PCA pseudobulk	unadjusted	191	0.2878232831179493	0.6857247624623727	0.97008547008547
10	qc_core	Frozen Geneformer	qc_core	161	0.24053705634282266	0.6791283470088852	0.9411492122335496
10	qc_core	Frozen Geneformer	unadjusted	161	0.24053705634282266	0.6791283470088852	0.9666357738646895
10	qc_core	Mean-HVG pseudobulk	qc_core	161	0.24053705634282266	0.6791283470088852	0.9802286067346309
10	qc_core	Mean-HVG pseudobulk	unadjusted	161	0.24053705634282266	0.6791283470088852	0.9843991350015446
10	qc_core	PCA pseudobulk	qc_core	161	0.24053705634282266	0.6791283470088852	0.955205437133148
10	qc_core	PCA pseudobulk	unadjusted	161	0.24053705634282266	0.6791283470088852	0.9621563175780043
10	acquisition_structure	Frozen Geneformer	acquisition_structure	200	0.2881700553705965	0.5137901426674557	0.9733333333333333
10	acquisition_structure	Frozen Geneformer	unadjusted	200	0.2881700553705965	0.5137901426674557	0.9749333333333333
10	acquisition_structure	Mean-HVG pseudobulk	acquisition_structure	200	0.2881700553705965	0.5137901426674557	0.98784
10	acquisition_structure	Mean-HVG pseudobulk	unadjusted	200	0.2881700553705965	0.5137901426674557	0.98656
10	acquisition_structure	PCA pseudobulk	acquisition_structure	200	0.2881700553705965	0.5137901426674557	0.9768533333333334
10	acquisition_structure	PCA pseudobulk	unadjusted	200	0.2881700553705965	0.5137901426674557	0.9729066666666666
10	processing_cohort	Frozen Geneformer	processing_cohort	97	0.2805921254822245	0.6329742456780373	0.9047619047619048
10	processing_cohort	Frozen Geneformer	unadjusted	97	0.2805921254822245	0.6329742456780373	0.9102891156462585
10	processing_cohort	Mean-HVG pseudobulk	processing_cohort	97	0.2805921254822245	0.6329742456780373	0.8312074829931971
10	processing_cohort	Mean-HVG pseudobulk	unadjusted	97	0.2805921254822245	0.6329742456780373	0.953656462585034
10	processing_cohort	PCA pseudobulk	processing_cohort	97	0.2805921254822245	0.6329742456780373	0.9068877551020408
10	processing_cohort	PCA pseudobulk	unadjusted	97	0.2805921254822245	0.6329742456780373	0.9349489795918368
10	demographic	Frozen Geneformer	demographic	223	0.36440017750433296	0.7125147589264628	0.9583476764199657
10	demographic	Frozen Geneformer	unadjusted	223	0.36440017750433296	0.7125147589264628	0.9701376936316696
10	demographic	Mean-HVG pseudobulk	demographic	223	0.36440017750433296	0.7125147589264628	0.9787435456110155
10	demographic	Mean-HVG pseudobulk	unadjusted	223	0.36440017750433296	0.7125147589264628	0.9873493975903613
10	demographic	PCA pseudobulk	demographic	223	0.36440017750433296	0.7125147589264628	0.967039586919105
10	demographic	PCA pseudobulk	unadjusted	223	0.36440017750433296	0.7125147589264628	0.973407917383821
10	combined	Frozen Geneformer	combined	47	0.2815119043240581	0.5809478499233415	0.8864468864468864
10	combined	Frozen Geneformer	unadjusted	47	0.2815119043240581	0.5809478499233415	0.8791208791208791
10	combined	Mean-HVG pseudobulk	combined	47	0.2815119043240581	0.5809478499233415	0.9230769230769231
10	combined	Mean-HVG pseudobulk	unadjusted	47	0.2815119043240581	0.5809478499233415	0.9432234432234432
10	combined	PCA pseudobulk	combined	47	0.2815119043240581	0.5809478499233415	0.9358974358974359
10	combined	PCA pseudobulk	unadjusted	47	0.2815119043240581	0.5809478499233415	0.9157509157509157
11	cell_yield	Frozen Geneformer	cell_yield	182	0.287102800700072	0.6588535160533187	0.9531464174454828
11	cell_yield	Frozen Geneformer	unadjusted	182	0.287102800700072	0.6588535160533187	0.969595015576324
11	cell_yield	Mean-HVG pseudobulk	cell_yield	182	0.287102800700072	0.6588535160533187	0.9727102803738318
11	cell_yield	Mean-HVG pseudobulk	unadjusted	182	0.287102800700072	0.6588535160533187	0.9854205607476636
11	cell_yield	PCA pseudobulk	cell_yield	182	0.287102800700072	0.6588535160533187	0.9606230529595015
11	cell_yield	PCA pseudobulk	unadjusted	182	0.287102800700072	0.6588535160533187	0.9734579439252335
11	qc_core	Frozen Geneformer	qc_core	158	0.24435485468944007	0.6610956034276182	0.9520218228498074
11	qc_core	Frozen Geneformer	unadjusted	158	0.24435485468944007	0.6610956034276182	0.9768934531450577
11	qc_core	Mean-HVG pseudobulk	qc_core	158	0.24435485468944007	0.6610956034276182	0.9847560975609757
11	qc_core	Mean-HVG pseudobulk	unadjusted	158	0.24435485468944007	0.6610956034276182	0.9895699614890885
11	qc_core	PCA pseudobulk	qc_core	158	0.24435485468944007	0.6610956034276182	0.9624518613607188
11	qc_core	PCA pseudobulk	unadjusted	158	0.24435485468944007	0.6610956034276182	0.9754492939666238
11	acquisition_structure	Frozen Geneformer	acquisition_structure	206	0.27286659922629386	0.5149207966680643	0.9703703703703705
11	acquisition_structure	Frozen Geneformer	unadjusted	206	0.27286659922629386	0.5149207966680643	0.9738271604938272
11	acquisition_structure	Mean-HVG pseudobulk	acquisition_structure	206	0.27286659922629386	0.5149207966680643	0.9860740740740741
11	acquisition_structure	Mean-HVG pseudobulk	unadjusted	206	0.27286659922629386	0.5149207966680643	0.9879506172839506
11	acquisition_structure	PCA pseudobulk	acquisition_structure	206	0.27286659922629386	0.5149207966680643	0.9737283950617285
11	acquisition_structure	PCA pseudobulk	unadjusted	206	0.27286659922629386	0.5149207966680643	0.9813333333333334
11	processing_cohort	Frozen Geneformer	processing_cohort	75	0.3117238998211072	0.6146883304984619	0.8938307030129125
11	processing_cohort	Frozen Geneformer	unadjusted	75	0.3117238998211072	0.6146883304984619	0.9261119081779053
11	processing_cohort	Mean-HVG pseudobulk	processing_cohort	75	0.3117238998211072	0.6146883304984619	0.8830703012912482
11	processing_cohort	Mean-HVG pseudobulk	unadjusted	75	0.3117238998211072	0.6146883304984619	0.9684361549497847
11	processing_cohort	PCA pseudobulk	processing_cohort	75	0.3117238998211072	0.6146883304984619	0.9383070301291248
11	processing_cohort	PCA pseudobulk	unadjusted	75	0.3117238998211072	0.6146883304984619	0.9677187948350072
11	demographic	Frozen Geneformer	demographic	227	0.35559557244770656	0.7195787238239146	0.9633004926108374
11	demographic	Frozen Geneformer	unadjusted	227	0.35559557244770656	0.7195787238239146	0.9740558292282431
11	demographic	Mean-HVG pseudobulk	demographic	227	0.35559557244770656	0.7195787238239146	0.9811986863711001
11	demographic	Mean-HVG pseudobulk	unadjusted	227	0.35559557244770656	0.7195787238239146	0.9878489326765189
11	demographic	PCA pseudobulk	demographic	227	0.35559557244770656	0.7195787238239146	0.9738916256157636
11	demographic	PCA pseudobulk	unadjusted	227	0.35559557244770656	0.7195787238239146	0.9802134646962233
11	combined	Frozen Geneformer	combined	37	0.30030396905120715	0.5264032792448138	0.8976608187134503
11	combined	Frozen Geneformer	unadjusted	37	0.30030396905120715	0.5264032792448138	0.8771929824561404
11	combined	Mean-HVG pseudobulk	combined	37	0.30030396905120715	0.5264032792448138	0.9064327485380117
11	combined	Mean-HVG pseudobulk	unadjusted	37	0.30030396905120715	0.5264032792448138	0.9532163742690059
11	combined	PCA pseudobulk	combined	37	0.30030396905120715	0.5264032792448138	0.9239766081871346
11	combined	PCA pseudobulk	unadjusted	37	0.30030396905120715	0.5264032792448138	0.9093567251461989
12	cell_yield	Frozen Geneformer	cell_yield	188	0.29565692258841564	0.6693328784359784	0.9526149526149525
12	cell_yield	Frozen Geneformer	unadjusted	188	0.29565692258841564	0.6693328784359784	0.9719199719199719
12	cell_yield	Mean-HVG pseudobulk	cell_yield	188	0.29565692258841564	0.6693328784359784	0.9788229788229788
12	cell_yield	Mean-HVG pseudobulk	unadjusted	188	0.29565692258841564	0.6693328784359784	0.9868959868959869
12	cell_yield	PCA pseudobulk	cell_yield	188	0.29565692258841564	0.6693328784359784	0.9637299637299637
12	cell_yield	PCA pseudobulk	unadjusted	188	0.29565692258841564	0.6693328784359784	0.9743769743769745
12	qc_core	Frozen Geneformer	qc_core	160	0.23660604859837706	0.6775473378323398	0.9476235146966854
12	qc_core	Frozen Geneformer	unadjusted	160	0.23660604859837706	0.6775473378323398	0.9782676672920576
12	qc_core	Mean-HVG pseudobulk	qc_core	160	0.23660604859837706	0.6775473378323398	0.9868667917448405
12	qc_core	Mean-HVG pseudobulk	unadjusted	160	0.23660604859837706	0.6775473378323398	0.9915572232645404
12	qc_core	PCA pseudobulk	qc_core	160	0.23660604859837706	0.6775473378323398	0.9549718574108819
12	qc_core	PCA pseudobulk	unadjusted	160	0.23660604859837706	0.6775473378323398	0.976078799249531
12	acquisition_structure	Frozen Geneformer	acquisition_structure	207	0.2712621062028934	0.51398093528148	0.970964566929134
12	acquisition_structure	Frozen Geneformer	unadjusted	207	0.2712621062028934	0.51398093528148	0.974507874015748
12	acquisition_structure	Mean-HVG pseudobulk	acquisition_structure	207	0.2712621062028934	0.51398093528148	0.9870078740157481
12	acquisition_structure	Mean-HVG pseudobulk	unadjusted	207	0.2712621062028934	0.51398093528148	0.9881889763779528
12	acquisition_structure	PCA pseudobulk	acquisition_structure	207	0.2712621062028934	0.51398093528148	0.9749015748031495
12	acquisition_structure	PCA pseudobulk	unadjusted	207	0.2712621062028934	0.51398093528148	0.9776574803149606
12	processing_cohort	Frozen Geneformer	processing_cohort	82	0.2920656936740674	0.6197544966038887	0.9149315883402735
12	processing_cohort	Frozen Geneformer	unadjusted	82	0.2920656936740674	0.6197544966038887	0.9286139202855443
12	processing_cohort	Mean-HVG pseudobulk	processing_cohort	82	0.2920656936740674	0.6197544966038887	0.7965496728138013
12	processing_cohort	Mean-HVG pseudobulk	unadjusted	82	0.2920656936740674	0.6197544966038887	0.9649018441403926
12	processing_cohort	PCA pseudobulk	processing_cohort	82	0.2920656936740674	0.6197544966038887	0.9220701963117192
12	processing_cohort	PCA pseudobulk	unadjusted	82	0.2920656936740674	0.6197544966038887	0.9357525282569898
12	demographic	Frozen Geneformer	demographic	232	0.3598624351160642	0.7247651159472481	0.9628349178910978
12	demographic	Frozen Geneformer	unadjusted	232	0.3598624351160642	0.7247651159472481	0.9728137031507819
12	demographic	Mean-HVG pseudobulk	demographic	232	0.3598624351160642	0.7247651159472481	0.9778423823367643
12	demographic	Mean-HVG pseudobulk	unadjusted	232	0.3598624351160642	0.7247651159472481	0.9868782902490767
12	demographic	PCA pseudobulk	demographic	232	0.3598624351160642	0.7247651159472481	0.9724208375893768
12	demographic	PCA pseudobulk	unadjusted	232	0.3598624351160642	0.7247651159472481	0.9787066865718551
12	combined	Frozen Geneformer	combined	52	0.27411508967791065	0.5664891619533406	0.8476331360946746
12	combined	Frozen Geneformer	unadjusted	52	0.27411508967791065	0.5664891619533406	0.9156804733727811
12	combined	Mean-HVG pseudobulk	combined	52	0.27411508967791065	0.5664891619533406	0.8949704142011834
12	combined	Mean-HVG pseudobulk	unadjusted	52	0.27411508967791065	0.5664891619533406	0.9837278106508875
12	combined	PCA pseudobulk	combined	52	0.27411508967791065	0.5664891619533406	0.9363905325443787
12	combined	PCA pseudobulk	unadjusted	52	0.27411508967791065	0.5664891619533406	0.9349112426035503
13	cell_yield	Frozen Geneformer	cell_yield	186	0.27583322859714743	0.6722702576059498	0.9490051233170499
13	cell_yield	Frozen Geneformer	unadjusted	186	0.27583322859714743	0.6722702576059498	0.9689026569760515
13	cell_yield	Mean-HVG pseudobulk	cell_yield	186	0.27583322859714743	0.6722702576059498	0.9739068271178364
13	cell_yield	Mean-HVG pseudobulk	unadjusted	186	0.27583322859714743	0.6722702576059498	0.983438579768855
13	cell_yield	PCA pseudobulk	cell_yield	186	0.27583322859714743	0.6722702576059498	0.9552007625402121
13	cell_yield	PCA pseudobulk	unadjusted	186	0.27583322859714743	0.6722702576059498	0.9681877755272251
13	qc_core	Frozen Geneformer	qc_core	155	0.2570595834013898	0.6669508569176171	0.9541666666666666
13	qc_core	Frozen Geneformer	unadjusted	155	0.2570595834013898	0.6669508569176171	0.9756666666666667
13	qc_core	Mean-HVG pseudobulk	qc_core	155	0.2570595834013898	0.6669508569176171	0.9890000000000001
13	qc_core	Mean-HVG pseudobulk	unadjusted	155	0.2570595834013898	0.6669508569176171	0.987
13	qc_core	PCA pseudobulk	qc_core	155	0.2570595834013898	0.6669508569176171	0.9655
13	qc_core	PCA pseudobulk	unadjusted	155	0.2570595834013898	0.6669508569176171	0.9711666666666666
13	acquisition_structure	Frozen Geneformer	acquisition_structure	206	0.25729512072887345	0.5143694434187915	0.971358024691358
13	acquisition_structure	Frozen Geneformer	unadjusted	206	0.25729512072887345	0.5143694434187915	0.9766913580246913
13	acquisition_structure	Mean-HVG pseudobulk	acquisition_structure	206	0.25729512072887345	0.5143694434187915	0.9845925925925926
13	acquisition_structure	Mean-HVG pseudobulk	unadjusted	206	0.25729512072887345	0.5143694434187915	0.9870617283950618
13	acquisition_structure	PCA pseudobulk	acquisition_structure	206	0.25729512072887345	0.5143694434187915	0.974716049382716
13	acquisition_structure	PCA pseudobulk	unadjusted	206	0.25729512072887345	0.5143694434187915	0.9733333333333334
13	processing_cohort	Frozen Geneformer	processing_cohort	79	0.2912322784416843	0.6108885057444714	0.908974358974359
13	processing_cohort	Frozen Geneformer	unadjusted	79	0.2912322784416843	0.6108885057444714	0.9211538461538461
13	processing_cohort	Mean-HVG pseudobulk	processing_cohort	79	0.2912322784416843	0.6108885057444714	0.8166666666666667
13	processing_cohort	Mean-HVG pseudobulk	unadjusted	79	0.2912322784416843	0.6108885057444714	0.9429487179487179
13	processing_cohort	PCA pseudobulk	processing_cohort	79	0.2912322784416843	0.6108885057444714	0.9166666666666666
13	processing_cohort	PCA pseudobulk	unadjusted	79	0.2912322784416843	0.6108885057444714	0.9153846153846154
13	demographic	Frozen Geneformer	demographic	221	0.36603348580443007	0.7056020881825653	0.962371224026541
13	demographic	Frozen Geneformer	unadjusted	221	0.36603348580443007	0.7056020881825653	0.9722367731796753
13	demographic	Mean-HVG pseudobulk	demographic	221	0.36603348580443007	0.7056020881825653	0.9766893661602934
13	demographic	Mean-HVG pseudobulk	unadjusted	221	0.36603348580443007	0.7056020881825653	0.9846341889296315
13	demographic	PCA pseudobulk	demographic	221	0.36603348580443007	0.7056020881825653	0.9685699319015192
13	demographic	PCA pseudobulk	unadjusted	221	0.36603348580443007	0.7056020881825653	0.9735463593504453
13	combined	Frozen Geneformer	combined	45	0.2717822122756932	0.5408331683572635	0.9011857707509882
13	combined	Frozen Geneformer	unadjusted	45	0.2717822122756932	0.5408331683572635	0.907114624505929
13	combined	Mean-HVG pseudobulk	combined	45	0.2717822122756932	0.5408331683572635	0.9387351778656127
13	combined	Mean-HVG pseudobulk	unadjusted	45	0.2717822122756932	0.5408331683572635	0.9565217391304348
13	combined	PCA pseudobulk	combined	45	0.2717822122756932	0.5408331683572635	0.9130434782608696
13	combined	PCA pseudobulk	unadjusted	45	0.2717822122756932	0.5408331683572635	0.8972332015810277
14	cell_yield	Frozen Geneformer	cell_yield	185	0.2800699844593396	0.6630007181032914	0.9552148720424916
14	cell_yield	Frozen Geneformer	unadjusted	185	0.2800699844593396	0.6630007181032914	0.9717527764365042
14	cell_yield	Mean-HVG pseudobulk	cell_yield	185	0.2800699844593396	0.6630007181032914	0.9733220666344762
14	cell_yield	Mean-HVG pseudobulk	unadjusted	185	0.2800699844593396	0.6630007181032914	0.9851521004345727
14	cell_yield	PCA pseudobulk	cell_yield	185	0.2800699844593396	0.6630007181032914	0.9524384355383873
14	cell_yield	PCA pseudobulk	unadjusted	185	0.2800699844593396	0.6630007181032914	0.9739256397875422
14	qc_core	Frozen Geneformer	qc_core	157	0.24759282643445932	0.6750447789723366	0.9502439024390243
14	qc_core	Frozen Geneformer	unadjusted	157	0.24759282643445932	0.6750447789723366	0.9764227642276422
14	qc_core	Mean-HVG pseudobulk	qc_core	157	0.24759282643445932	0.6750447789723366	0.9796747967479674
14	qc_core	Mean-HVG pseudobulk	unadjusted	157	0.24759282643445932	0.6750447789723366	0.9873170731707317
14	qc_core	PCA pseudobulk	qc_core	157	0.24759282643445932	0.6750447789723366	0.956260162601626
14	qc_core	PCA pseudobulk	unadjusted	157	0.24759282643445932	0.6750447789723366	0.9733333333333334
14	acquisition_structure	Frozen Geneformer	acquisition_structure	207	0.26935904154964774	0.5225286255980977	0.9690731707317074
14	acquisition_structure	Frozen Geneformer	unadjusted	207	0.26935904154964774	0.5225286255980977	0.9762926829268292
14	acquisition_structure	Mean-HVG pseudobulk	acquisition_structure	207	0.26935904154964774	0.5225286255980977	0.9862439024390244
14	acquisition_structure	Mean-HVG pseudobulk	unadjusted	207	0.26935904154964774	0.5225286255980977	0.9896585365853658
14	acquisition_structure	PCA pseudobulk	acquisition_structure	207	0.26935904154964774	0.5225286255980977	0.9742439024390244
14	acquisition_structure	PCA pseudobulk	unadjusted	207	0.26935904154964774	0.5225286255980977	0.9818536585365853
14	processing_cohort	Frozen Geneformer	processing_cohort	75	0.2926640285370717	0.6021310602355343	0.9292929292929294
14	processing_cohort	Frozen Geneformer	unadjusted	75	0.2926640285370717	0.6021310602355343	0.9379509379509379
14	processing_cohort	Mean-HVG pseudobulk	processing_cohort	75	0.2926640285370717	0.6021310602355343	0.8816738816738816
14	processing_cohort	Mean-HVG pseudobulk	unadjusted	75	0.2926640285370717	0.6021310602355343	0.9653679653679654
14	processing_cohort	PCA pseudobulk	processing_cohort	75	0.2926640285370717	0.6021310602355343	0.9415584415584416
14	processing_cohort	PCA pseudobulk	unadjusted	75	0.2926640285370717	0.6021310602355343	0.9696969696969697
14	demographic	Frozen Geneformer	demographic	227	0.3638599468933116	0.7214349989041058	0.9680851063829787
14	demographic	Frozen Geneformer	unadjusted	227	0.3638599468933116	0.7214349989041058	0.9769091208972456
14	demographic	Mean-HVG pseudobulk	demographic	227	0.3638599468933116	0.7214349989041058	0.9830117103744022
14	demographic	Mean-HVG pseudobulk	unadjusted	227	0.3638599468933116	0.7214349989041058	0.9893617021276595
14	demographic	PCA pseudobulk	demographic	227	0.3638599468933116	0.7214349989041058	0.9769091208972456
14	demographic	PCA pseudobulk	unadjusted	227	0.3638599468933116	0.7214349989041058	0.9814448292924295
14	combined	Frozen Geneformer	combined	43	0.2898237746128503	0.5368712413246283	0.8787878787878788
14	combined	Frozen Geneformer	unadjusted	43	0.2898237746128503	0.5368712413246283	0.880952380952381
14	combined	Mean-HVG pseudobulk	combined	43	0.2898237746128503	0.5368712413246283	0.8744588744588744
14	combined	Mean-HVG pseudobulk	unadjusted	43	0.2898237746128503	0.5368712413246283	0.9523809523809523
14	combined	PCA pseudobulk	combined	43	0.2898237746128503	0.5368712413246283	0.9264069264069266
14	combined	PCA pseudobulk	unadjusted	43	0.2898237746128503	0.5368712413246283	0.9285714285714286
15	cell_yield	Frozen Geneformer	cell_yield	188	0.27758835499865325	0.6703589403190564	0.9445221445221446
15	cell_yield	Frozen Geneformer	unadjusted	188	0.27758835499865325	0.6703589403190564	0.9674825174825175
15	cell_yield	Mean-HVG pseudobulk	cell_yield	188	0.27758835499865325	0.6703589403190564	0.9737762237762239
15	cell_yield	Mean-HVG pseudobulk	unadjusted	188	0.27758835499865325	0.6703589403190564	0.9837995337995338
15	cell_yield	PCA pseudobulk	cell_yield	188	0.27758835499865325	0.6703589403190564	0.9545454545454545
15	cell_yield	PCA pseudobulk	unadjusted	188	0.27758835499865325	0.6703589403190564	0.9614219114219115
15	qc_core	Frozen Geneformer	qc_core	162	0.2402345263272618	0.6824863503887666	0.947440794499618
15	qc_core	Frozen Geneformer	unadjusted	162	0.2402345263272618	0.6824863503887666	0.9787624140565317
15	qc_core	Mean-HVG pseudobulk	qc_core	162	0.2402345263272618	0.6824863503887666	0.9841100076394194
15	qc_core	Mean-HVG pseudobulk	unadjusted	162	0.2402345263272618	0.6824863503887666	0.9905271199388845
15	qc_core	PCA pseudobulk	qc_core	162	0.2402345263272618	0.6824863503887666	0.9590527119938884
15	qc_core	PCA pseudobulk	unadjusted	162	0.2402345263272618	0.6824863503887666	0.9654698242933537
15	acquisition_structure	Frozen Geneformer	acquisition_structure	206	0.2860695907795527	0.5123301698453343	0.9704691358024692
15	acquisition_structure	Frozen Geneformer	unadjusted	206	0.2860695907795527	0.5123301698453343	0.9741234567901234
15	acquisition_structure	Mean-HVG pseudobulk	acquisition_structure	206	0.2860695907795527	0.5123301698453343	0.9846913580246914
15	acquisition_structure	Mean-HVG pseudobulk	unadjusted	206	0.2860695907795527	0.5123301698453343	0.986962962962963
